target,index,model,tau,prediction,actual,pinball
msci_energy_return,1272,L-ER,0.1,-0.017115002498030663,0.010895713232457638,0.0028010716196149588
msci_energy_return,1272,L-ER,0.5,0.002772169653326273,0.010895713232457638,0.004061771556735039
msci_energy_return,1272,L-ER,0.9,0.021310947835445404,0.010895713232457638,0.0010415235301479697
msci_energy_return,1272,L-ER,0.95,0.029264437034726143,0.010895713232457638,0.0009184362716041505
msci_energy_return,1272,ERNN,0.05,-0.023265421390533447,0.010895713232457638,0.001708056777715683
msci_energy_return,1272,ERNN,0.1,-0.0254766047000885,0.010895713232457638,0.0036372318863868713
msci_energy_return,1272,ERNN,0.5,-0.014918997883796692,0.010895713232457638,0.012907356023788452
msci_energy_return,1272,ERNN,0.9,0.013401463627815247,0.010895713232457638,0.00025057504535652697
msci_energy_return,1272,ERNN,0.95,0.02481633424758911,0.010895713232457638,0.0006960310856811702
msci_energy_return,1273,L-ER,0.05,-0.017850685864686966,0.020415423437952995,0.0019133053719997406
msci_energy_return,1273,L-ER,0.1,-0.008650504052639008,0.020415423437952995,0.002906592795625329
msci_energy_return,1273,L-ER,0.5,0.003341277129948139,0.020415423437952995,0.00853707268834114
msci_energy_return,1273,L-ER,0.9,0.018310969695448875,0.020415423437952995,0.0018940083682537079
msci_energy_return,1273,L-ER,0.95,0.022579383105039597,0.020415423437952995,0.00010819798626471311
msci_energy_return,1273,ERNN,0.05,-0.02730748802423477,0.020415423437952995,0.0023861457593739033
msci_energy_return,1273,ERNN,0.1,-0.015651196241378784,0.020415423437952995,0.003606662154197693
msci_energy_return,1273,ERNN,0.5,0.00620761513710022,0.020415423437952995,0.007103904150426388
msci_energy_return,1273,ERNN,0.9,0.0169077068567276,0.020415423437952995,0.003156944876536727
msci_energy_return,1273,ERNN,0.95,0.021007537841796875,0.020415423437952995,2.9605720555991866e-05
msci_energy_return,1274,L-ER,0.05,-0.031702011823654175,0.0030104329343885183,0.0017356222961097956
msci_energy_return,1274,L-ER,0.1,-0.020460668951272964,0.0030104329343885183,0.00234711030498147
msci_energy_return,1274,L-ER,0.5,-0.0007528860587626696,0.0030104329343885183,0.001881659496575594
msci_energy_return,1274,L-ER,0.9,0.016170334070920944,0.0030104329343885183,0.0013159901136532426
msci_energy_return,1274,L-ER,0.95,0.021401898935437202,0.0030104329343885183,0.0009195733000524342
msci_energy_return,1274,ERNN,0.05,-0.021928660571575165,0.0030104329343885183,0.001246954663656652
msci_energy_return,1274,ERNN,0.1,-0.03030604124069214,0.0030104329343885183,0.003331647487357259
msci_energy_return,1274,ERNN,0.5,0.005746930837631226,0.0030104329343885183,0.0013682489516213536
msci_energy_return,1274,ERNN,0.9,0.01739346981048584,0.0030104329343885183,0.0014383037341758609
msci_energy_return,1274,ERNN,0.95,0.02065199613571167,0.0030104329343885183,0.0008820781367830932
msci_energy_return,1275,L-ER,0.05,-0.003320790361613035,0.002507192315533757,0.0002913991629611701
msci_energy_return,1275,L-ER,0.1,-0.004069414921104908,0.002507192315533757,0.0006576607120223343
msci_energy_return,1275,L-ER,0.5,0.002742636948823929,0.002507192315533757,0.00011772231664508581
msci_energy_return,1275,L-ER,0.9,0.01702450029551983,0.002507192315533757,0.0014517308445647359
msci_energy_return,1275,L-ER,0.95,0.02614770643413067,0.002507192315533757,0.0011820256477221847
msci_energy_return,1275,ERNN,0.05,-0.010171487927436829,0.002507192315533757,0.0006339339888654649
msci_energy_return,1275,ERNN,0.1,-0.006581708788871765,0.002507192315533757,0.00090889009879902
msci_energy_return,1275,ERNN,0.5,-0.0006171762943267822,0.002507192315533757,0.0015621843049302697
msci_energy_return,1275,ERNN,0.9,0.015134766697883606,0.002507192315533757,0.0012627574615180492
msci_energy_return,1275,ERNN,0.95,0.0177086740732193,0.002507192315533757,0.0007600741228088737
msci_energy_return,1276,L-ER,0.05,-0.017928648740053177,0.005273751448839903,0.001160120009444654
msci_energy_return,1276,L-ER,0.1,-0.014756971970200539,0.005273751448839903,0.002003072528168559
msci_energy_return,1276,L-ER,0.5,0.0019699898548424244,0.005273751448839903,0.0016518807969987392
msci_energy_return,1276,L-ER,0.9,0.01898624747991562,0.005273751448839903,0.0013712495565414429
msci_energy_return,1276,L-ER,0.95,0.026871850714087486,0.005273751448839903,0.0010799049632623792
msci_energy_return,1276,ERNN,0.05,-0.01332445815205574,0.005273751448839903,0.0009299105149693787
msci_energy_return,1276,ERNN,0.1,-0.024897858500480652,0.005273751448839903,0.003017161041498184
msci_energy_return,1276,ERNN,0.5,-0.008003219962120056,0.005273751448839903,0.006638485938310623
msci_energy_return,1276,ERNN,0.9,0.01638084650039673,0.005273751448839903,0.0011107095051556826
msci_energy_return,1276,ERNN,0.95,0.022208482027053833,0.005273751448839903,0.0008467365405522287
msci_energy_return,1277,L-ER,0.05,-0.030307170003652573,0.018608160316944122,0.002445766469463706
msci_energy_return,1277,L-ER,0.1,-0.023833507671952248,0.018608160316944122,0.0042441668920218945
msci_energy_return,1277,L-ER,0.5,-0.0007873337017372251,0.018608160316944122,0.0096977474167943
msci_energy_return,1277,L-ER,0.9,0.014452042989432812,0.018608160316944122,0.003740505548194051
msci_energy_return,1277,L-ER,0.95,0.020270662382245064,0.018608160316944122,8.312510180985555e-05
msci_energy_return,1277,ERNN,0.05,-0.02154017984867096,0.018608160316944122,0.0020074171479791403
msci_energy_return,1277,ERNN,0.1,-0.018566757440567017,0.018608160316944122,0.0037174918688833714
msci_energy_return,1277,ERNN,0.5,-0.001518934965133667,0.018608160316944122,0.010063547641038895
msci_energy_return,1277,ERNN,0.9,0.016393467783927917,0.018608160316944122,0.001993223326280713
msci_energy_return,1277,ERNN,0.95,0.01943625509738922,0.018608160316944122,4.1404739022254944e-05
msci_energy_return,1278,L-ER,0.05,-0.00768400589004159,0.0033532227389514446,0.0005518614198081195
msci_energy_return,1278,L-ER,0.1,-0.0077211372554302216,0.0033532227389514446,0.001107436022721231
msci_energy_return,1278,L-ER,0.5,0.005107460077852011,0.0033532227389514446,0.000877118669450283
msci_energy_return,1278,L-ER,0.9,0.02027316391468048,0.0033532227389514446,0.001691994140855968
msci_energy_return,1278,L-ER,0.95,0.031970057636499405,0.0033532227389514446,0.001430841744877398
msci_energy_return,1278,ERNN,0.05,-0.01485786959528923,0.0033532227389514446,0.0009105546632781625
msci_energy_return,1278,ERNN,0.1,-0.0154532790184021,0.0033532227389514446,0.0018806502921506763
msci_energy_return,1278,ERNN,0.5,0.005632326006889343,0.0033532227389514446,0.0011395516339689493
msci_energy_return,1278,ERNN,0.9,0.01860581338405609,0.0033532227389514446,0.0015252589946612716
msci_energy_return,1278,ERNN,0.95,0.03254947066307068,0.0033532227389514446,0.0014598123962059617
msci_energy_return,1279,L-ER,0.05,-0.021081728860735893,-0.0010967552661895752,0.0009992487030103803
msci_energy_return,1279,L-ER,0.1,-0.020014282315969467,-0.0010967552661895752,0.0018917527049779892
msci_energy_return,1279,L-ER,0.5,-0.0006801791023463011,-0.0010967552661895752,0.00020828808192163706
msci_energy_return,1279,L-ER,0.9,0.01489211991429329,-0.0010967552661895752,0.001598887494765222
msci_energy_return,1279,L-ER,0.95,0.022195126861333847,-0.0010967552661895752,0.0011645940830931067
msci_energy_return,1279,ERNN,0.05,-0.019265323877334595,-0.0010967552661895752,0.0009084284538403153
msci_energy_return,1279,ERNN,0.1,-0.021258607506752014,-0.0010967552661895752,0.0020161853171885014
msci_energy_return,1279,ERNN,0.5,0.001070559024810791,-0.0010967552661895752,0.001083657145500183
msci_energy_return,1279,ERNN,0.9,0.013816103339195251,-0.0010967552661895752,0.0014912858605384827
msci_energy_return,1279,ERNN,0.95,0.024003714323043823,-0.0010967552661895752,0.0012550235260277987
msci_energy_return,1280,L-ER,0.05,-0.02144906483590603,0.0028026183135807514,0.0012125842040404677
msci_energy_return,1280,L-ER,0.1,-0.016576142981648445,0.0028026183135807514,0.0019378761062398553
msci_energy_return,1280,L-ER,0.5,0.00157987792044878,0.0028026183135807514,0.0006113701965659857
msci_energy_return,1280,L-ER,0.9,0.018302470445632935,0.0028026183135807514,0.001549985259771347
msci_energy_return,1280,L-ER,0.95,0.025477334856987,0.0028026183135807514,0.0011337358737364411
msci_energy_return,1280,ERNN,0.05,-0.01895281672477722,0.0028026183135807514,0.0010877717286348343
msci_energy_return,1280,ERNN,0.1,-0.018396660685539246,0.0028026183135807514,0.0021199278999119997
msci_energy_return,1280,ERNN,0.5,-0.001638263463973999,0.0028026183135807514,0.0022204408887773752
msci_energy_return,1280,ERNN,0.9,0.016936033964157104,0.0028026183135807514,0.001413341611623764
msci_energy_return,1280,ERNN,0.95,0.02322705090045929,0.0028026183135807514,0.001021221629343927
msci_energy_return,1281,L-ER,0.05,-0.021428333595395088,-0.010080276057124138,0.0005674028652720153
msci_energy_return,1281,L-ER,0.1,-0.015675265341997147,-0.010080276057124138,0.0005594989634118974
msci_energy_return,1281,L-ER,0.5,0.0005772447912022471,-0.010080276057124138,0.005328760482370853
msci_energy_return,1281,L-ER,0.9,0.01824198290705681,-0.010080276057124138,0.002832225989550352
msci_energy_return,1281,L-ER,0.95,0.027768749743700027,-0.010080276057124138,0.0018924511969089508
msci_energy_return,1281,ERNN,0.05,-0.023060716688632965,-0.010080276057124138,0.0006490220548585057
msci_energy_return,1281,ERNN,0.1,-0.019574448466300964,-0.010080276057124138,0.0009494172409176826
msci_energy_return,1281,ERNN,0.5,0.001623198390007019,-0.010080276057124138,0.0058517372235655785
msci_energy_return,1281,ERNN,0.9,0.01790986955165863,-0.010080276057124138,0.002799014560878277
msci_energy_return,1281,ERNN,0.95,0.027842238545417786,-0.010080276057124138,0.001896125846542418
msci_energy_return,1282,L-ER,0.05,-0.023851303383708,0.001331126899458468,0.0012591214617714286
msci_energy_return,1282,L-ER,0.1,-0.017796218395233154,0.001331126899458468,0.0019127344712615013
msci_energy_return,1282,L-ER,0.5,0.00015247147530317307,0.001331126899458468,0.0005893277120776474
msci_energy_return,1282,L-ER,0.9,0.015622475184500217,0.001331126899458468,0.0014291348634287715
msci_energy_return,1282,L-ER,0.95,0.02390565350651741,0.001331126899458468,0.0011287264060229063
msci_energy_return,1282,ERNN,0.05,-0.024954352527856827,0.001331126899458468,0.00131427391897887
msci_energy_return,1282,ERNN,0.1,-0.018386125564575195,0.001331126899458468,0.0019717251416295767
msci_energy_return,1282,ERNN,0.5,-0.002855449914932251,0.001331126899458468,0.0020932883489876986
msci_energy_return,1282,ERNN,0.9,0.018621966242790222,0.001331126899458468,0.0017290840623900294
msci_energy_return,1282,ERNN,0.95,0.026554688811302185,0.001331126899458468,0.001261178171262145
msci_energy_return,1283,L-ER,0.05,-0.021439572796225548,0.011394762434065342,0.0016417168080806732
msci_energy_return,1283,L-ER,0.1,-0.017175113782286644,0.011394762434065342,0.002856987761333585
msci_energy_return,1283,L-ER,0.5,-0.001166750444099307,0.011394762434065342,0.006280756555497646
msci_energy_return,1283,L-ER,0.9,0.014805368147790432,0.011394762434065342,0.000341060571372509
msci_energy_return,1283,L-ER,0.95,0.021797126159071922,0.011394762434065342,0.0005201182211749256
msci_energy_return,1283,ERNN,0.05,-0.01930273324251175,0.011394762434065342,0.0015348747838288546
msci_energy_return,1283,ERNN,0.1,-0.016908496618270874,0.011394762434065342,0.002830325858667493
msci_energy_return,1283,ERNN,0.5,-0.0007718801498413086,0.011394762434065342,0.006083321291953325
msci_energy_return,1283,ERNN,0.9,0.014552205801010132,0.011394762434065342,0.0003157443425152451
msci_energy_return,1283,ERNN,0.95,0.021280646324157715,0.011394762434065342,0.000494294217787683
msci_energy_return,1284,L-ER,0.05,-0.031528059393167496,0.0021373184863477945,0.001683268928900361
msci_energy_return,1284,L-ER,0.1,-0.02215730771422386,0.0021373184863477945,0.0024294627364724874
msci_energy_return,1284,L-ER,0.5,-0.003034976776689291,0.0021373184863477945,0.0025861477479338646
msci_energy_return,1284,L-ER,0.9,0.014879397116601467,0.0021373184863477945,0.0012742079561576247
msci_energy_return,1284,L-ER,0.95,0.02244686894118786,0.0021373184863477945,0.0010154775809496641
msci_energy_return,1284,ERNN,0.05,-0.02850879728794098,0.0021373184863477945,0.0015323058469220996
msci_energy_return,1284,ERNN,0.1,-0.01497715711593628,0.0021373184863477945,0.0017114476067945361
msci_energy_return,1284,ERNN,0.5,0.0024455636739730835,0.0021373184863477945,0.00015412259381264448
msci_energy_return,1284,ERNN,0.9,0.016911983489990234,0.0021373184863477945,0.0014774665469303727
msci_energy_return,1284,ERNN,0.95,0.024808168411254883,0.0021373184863477945,0.0011335425078868866
msci_energy_return,1285,L-ER,0.05,-0.013643291778862476,-0.005034885369241238,0.0004304203321225941
msci_energy_return,1285,L-ER,0.1,-0.011183137074112892,-0.005034885369241238,0.0006148251704871655
msci_energy_return,1285,L-ER,0.5,0.002194795059040189,-0.005034885369241238,0.0036148400977253914
msci_energy_return,1285,L-ER,0.9,0.015616952441632748,-0.005034885369241238,0.0020651838276535273
msci_energy_return,1285,L-ER,0.95,0.021472446620464325,-0.005034885369241238,0.0013253666693344712
msci_energy_return,1285,ERNN,0.05,-0.015340089797973633,-0.005034885369241238,0.0005152602097950876
msci_energy_return,1285,ERNN,0.1,-0.005679100751876831,-0.005034885369241238,6.442153971875086e-05
msci_energy_return,1285,ERNN,0.5,0.003927826881408691,-0.005034885369241238,0.0044813561253249645
msci_energy_return,1285,ERNN,0.9,0.01548774540424347,-0.005034885369241238,0.0020522631239145994
msci_energy_return,1285,ERNN,0.95,0.020968645811080933,-0.005034885369241238,0.0013001766055822372
msci_energy_return,1286,L-ER,0.05,-0.03040209785103798,-0.003593302331864834,0.0013404397759586573
msci_energy_return,1286,L-ER,0.1,-0.02472030185163021,-0.003593302331864834,0.0021127001382410526
msci_energy_return,1286,L-ER,0.5,-0.002599263098090887,-0.003593302331864834,0.0004970196168869734
msci_energy_return,1286,L-ER,0.9,0.01500706560909748,-0.003593302331864834,0.0018600367475301027
msci_energy_return,1286,L-ER,0.95,0.021041808649897575,-0.003593302331864834,0.0012317554792389274
msci_energy_return,1286,ERNN,0.05,-0.024259962141513824,-0.003593302331864834,0.001033333013765514
msci_energy_return,1286,ERNN,0.1,-0.02531909942626953,-0.003593302331864834,0.0021725797560065985
msci_energy_return,1286,ERNN,0.5,-0.0051971301436424255,-0.003593302331864834,0.0008019139058887959
msci_energy_return,1286,ERNN,0.9,0.011340886354446411,-0.003593302331864834,0.0014934189384803176
msci_energy_return,1286,ERNN,0.95,0.018456503748893738,-0.003593302331864834,0.0011024903506040573
msci_energy_return,1287,L-ER,0.05,-0.024253644049167633,0.02348216064274311,0.002386790234595537
msci_energy_return,1287,L-ER,0.1,-0.01661422848701477,0.02348216064274311,0.004009638912975788
msci_energy_return,1287,L-ER,0.5,0.00041281600715592504,0.02348216064274311,0.011534672230482101
msci_energy_return,1287,L-ER,0.9,0.015795698389410973,0.02348216064274311,0.006917815655469894
msci_energy_return,1287,L-ER,0.95,0.022584540769457817,0.02348216064274311,0.0008527388563379645
msci_energy_return,1287,ERNN,0.05,-0.026285918429493904,0.02348216064274311,0.002488404046744108
msci_energy_return,1287,ERNN,0.1,-0.018906503915786743,0.02348216064274311,0.0042388662695884705
msci_energy_return,1287,ERNN,0.5,0.003088250756263733,0.02348216064274311,0.010196954943239689
msci_energy_return,1287,ERNN,0.9,0.016494348645210266,0.02348216064274311,0.00628903042525053
msci_energy_return,1287,ERNN,0.95,0.020466282963752747,0.02348216064274311,0.002865083748474717
msci_energy_return,1288,L-ER,0.05,-0.01554311066865921,-0.009883289225399494,0.0002829910663422197
msci_energy_return,1288,L-ER,0.1,-0.013316554017364979,-0.009883289225399494,0.00034332647919654846
msci_energy_return,1288,L-ER,0.5,2.1825748262926936e-05,-0.009883289225399494,0.004952557384967804
msci_energy_return,1288,L-ER,0.9,0.013826767913997173,-0.009883289225399494,0.0023710057139396667
msci_energy_return,1288,L-ER,0.95,0.02178974449634552,-0.009883289225399494,0.001583651639521122
msci_energy_return,1288,ERNN,0.05,-0.016940515488386154,-0.009883289225399494,0.0003528613306116313
msci_energy_return,1288,ERNN,0.1,-0.019306182861328125,-0.009883289225399494,0.0009422893635928631
msci_energy_return,1288,ERNN,0.5,-0.008865781128406525,-0.009883289225399494,0.0005087540484964848
msci_energy_return,1288,ERNN,0.9,0.017105713486671448,-0.009883289225399494,0.0026989001780748367
msci_energy_return,1288,ERNN,0.95,0.02385208010673523,-0.009883289225399494,0.0016867684898898005
msci_energy_return,1289,L-ER,0.05,-0.027659084647893906,-0.017256686463952065,0.0005201199091970921
msci_energy_return,1289,L-ER,0.1,-0.023018313571810722,-0.017256686463952065,0.0005761627107858658
msci_energy_return,1289,L-ER,0.5,-0.00258139381185174,-0.017256686463952065,0.007337646558880806
msci_energy_return,1289,L-ER,0.9,0.01422406081110239,-0.017256686463952065,0.003148074960336089
msci_energy_return,1289,L-ER,0.95,0.020247401669621468,-0.017256686463952065,0.0018752043833956122
msci_energy_return,1289,ERNN,0.05,-0.0190846249461174,-0.017256686463952065,9.139692701864988e-05
msci_energy_return,1289,ERNN,0.1,-0.02072283625602722,-0.017256686463952065,0.0003466149792075157
msci_energy_return,1289,ERNN,0.5,-0.0019734203815460205,-0.017256686463952065,0.007641633041203022
msci_energy_return,1289,ERNN,0.9,0.014180436730384827,-0.017256686463952065,0.003143712179735303
msci_energy_return,1289,ERNN,0.95,0.022481903433799744,-0.017256686463952065,0.0019869294483214617
msci_energy_return,1290,L-ER,0.05,-0.024706531316041946,0.0042740521021187305,0.0014490291941910982
msci_energy_return,1290,L-ER,0.1,-0.018828248605132103,0.0042740521021187305,0.002310230163857341
msci_energy_return,1290,L-ER,0.5,-0.000605834589805454,0.0042740521021187305,0.0024399433750659227
msci_energy_return,1290,L-ER,0.9,0.018070559948682785,0.0042740521021187305,0.0013796509010717273
msci_energy_return,1290,L-ER,0.95,0.02835521660745144,0.0042740521021187305,0.0012040582951158285
msci_energy_return,1290,ERNN,0.05,-0.02269405871629715,0.0042740521021187305,0.0013484054943546653
msci_energy_return,1290,ERNN,0.1,-0.017473310232162476,0.0042740521021187305,0.0021747362334281206
msci_energy_return,1290,ERNN,0.5,-0.004353426396846771,0.0042740521021187305,0.004313739016652107
msci_energy_return,1290,ERNN,0.9,0.017487168312072754,0.0042740521021187305,0.0013213116908445954
msci_energy_return,1290,ERNN,0.95,0.02541455626487732,0.0042740521021187305,0.0010570252779871225
msci_energy_return,1291,L-ER,0.05,-0.029056023806333542,-0.01536055188626051,0.0006847736076451838
msci_energy_return,1291,L-ER,0.1,-0.02098853699862957,-0.01536055188626051,0.0005627985228784382
msci_energy_return,1291,L-ER,0.5,-0.0033495607785880566,-0.01536055188626051,0.00600549578666687
msci_energy_return,1291,L-ER,0.9,0.01284554973244667,-0.01536055188626051,0.002820610301569104
msci_energy_return,1291,L-ER,0.95,0.020103715360164642,-0.01536055188626051,0.001773213385604322
msci_energy_return,1291,ERNN,0.05,-0.025310412049293518,-0.01536055188626051,0.0004974930197931826
msci_energy_return,1291,ERNN,0.1,-0.017616018652915955,-0.01536055188626051,0.0002255466824863106
msci_energy_return,1291,ERNN,0.5,-0.0012762844562530518,-0.01536055188626051,0.007042133715003729
msci_energy_return,1291,ERNN,0.9,0.014599844813346863,-0.01536055188626051,0.0029960398096591234
msci_energy_return,1291,ERNN,0.95,0.019172891974449158,-0.01536055188626051,0.0017266722861677408
msci_energy_return,1292,L-ER,0.05,-0.026964006945490837,-0.021429579704999924,0.00027672137366607785
msci_energy_return,1292,L-ER,0.1,-0.02134350687265396,-0.021429579704999924,7.746554911136627e-05
msci_energy_return,1292,L-ER,0.5,-0.00034192297607660294,-0.021429579704999924,0.010543828830122948
msci_energy_return,1292,L-ER,0.9,0.012471210211515427,-0.021429579704999924,0.0033900791313499212
msci_energy_return,1292,L-ER,0.95,0.017904095351696014,-0.021429579704999924,0.001966683892533183
msci_energy_return,1292,ERNN,0.05,-0.024576663970947266,-0.021429579704999924,0.00015735421038698405
msci_energy_return,1292,ERNN,0.1,-0.01514357328414917,-0.021429579704999924,0.0056574055925011635
msci_energy_return,1292,ERNN,0.5,-0.004026934504508972,-0.021429579704999924,0.008701322600245476
msci_energy_return,1292,ERNN,0.9,0.015674054622650146,-0.021429579704999924,0.0037103635258972645
msci_energy_return,1292,ERNN,0.95,0.02055804431438446,-0.021429579704999924,0.0020993812941014767
msci_energy_return,1293,L-ER,0.05,-0.031210925430059433,-0.0002335563040105626,0.0015488684875890613
msci_energy_return,1293,L-ER,0.1,-0.022526340559124947,-0.0002335563040105626,0.002229278441518545
msci_energy_return,1293,L-ER,0.5,-0.0018160685431212187,-0.0002335563040105626,0.0007912561413832009
msci_energy_return,1293,L-ER,0.9,0.015786590054631233,-0.0002335563040105626,0.001602014759555459
msci_energy_return,1293,L-ER,0.95,0.022229641675949097,-0.0002335563040105626,0.0011231600074097514
msci_energy_return,1293,ERNN,0.05,-0.02522810734808445,-0.0002335563040105626,0.0012497275602072477
msci_energy_return,1293,ERNN,0.1,-0.017777517437934875,-0.0002335563040105626,0.0017543960129842162
msci_energy_return,1293,ERNN,0.5,-0.002781584858894348,-0.0002335563040105626,0.0012740142410621047
msci_energy_return,1293,ERNN,0.9,0.011124998331069946,-0.0002335563040105626,0.0011358554475009441
msci_energy_return,1293,ERNN,0.95,0.019924968481063843,-0.0002335563040105626,0.00100792630109936
msci_energy_return,1294,L-ER,0.05,-0.03269403055310249,-0.008308193646371365,0.001219291822053492
msci_energy_return,1294,L-ER,0.1,-0.022952301427721977,-0.008308193646371365,0.0014644108014181256
msci_energy_return,1294,L-ER,0.5,-0.004438741132616997,-0.008308193646371365,0.001934726256877184
msci_energy_return,1294,L-ER,0.9,0.014310062862932682,-0.008308193646371365,0.002261825604364276
msci_energy_return,1294,L-ER,0.95,0.01982732303440571,-0.008308193646371365,0.001406775787472725
msci_energy_return,1294,ERNN,0.05,-0.028954148292541504,-0.008308193646371365,0.001032297732308507
msci_energy_return,1294,ERNN,0.1,-0.02248801290988922,-0.008308193646371365,0.0014179819263517857
msci_energy_return,1294,ERNN,0.5,-0.0022219568490982056,-0.008308193646371365,0.0030431183986365795
msci_energy_return,1294,ERNN,0.9,0.012128069996833801,-0.008308193646371365,0.0020436265040189028
msci_energy_return,1294,ERNN,0.95,0.01639959216117859,-0.008308193646371365,0.0012353893835097551
msci_energy_return,1295,L-ER,0.05,-0.04086294025182724,0.02791602909564972,0.0034389484208077192
msci_energy_return,1295,L-ER,0.1,-0.027374019846320152,0.02791602909564972,0.005529005080461502
msci_energy_return,1295,L-ER,0.5,-0.0046286024153232574,0.02791602909564972,0.01627231575548649
msci_energy_return,1295,L-ER,0.9,0.015951165929436684,0.02791602909564972,0.010768376290798187
msci_energy_return,1295,L-ER,0.95,0.02067081443965435,0.02791602909564972,0.0068829539231956005
msci_energy_return,1295,ERNN,0.05,-0.03493543714284897,0.02791602909564972,0.003142573405057192
msci_energy_return,1295,ERNN,0.1,-0.02279926836490631,0.02791602909564972,0.0050715296529233456
msci_energy_return,1295,ERNN,0.5,-0.004392653703689575,0.02791602909564972,0.016154341399669647
msci_energy_return,1295,ERNN,0.9,0.013677209615707397,0.02791602909564972,0.01281493715941906
msci_energy_return,1295,ERNN,0.95,0.021145150065422058,0.02791602909564972,0.006432334892451763
msci_energy_return,1296,L-ER,0.05,-0.02398906648159027,-0.0032440770883113146,0.0010372494580224156
msci_energy_return,1296,L-ER,0.1,-0.01639004610478878,-0.0032440770883113146,0.0013145969714969397
msci_energy_return,1296,L-ER,0.5,-0.003288281848654151,-0.0032440770883113146,2.210238017141819e-05
msci_energy_return,1296,L-ER,0.9,0.016185233369469643,-0.0032440770883113146,0.0019429310923442245
msci_energy_return,1296,L-ER,0.95,0.02489008940756321,-0.0032440770883113146,0.0014067083830013871
msci_energy_return,1296,ERNN,0.05,-0.01985350251197815,-0.0032440770883113146,0.000830471224617213
msci_energy_return,1296,ERNN,0.1,-0.00974622368812561,-0.0032440770883113146,0.0006502146716229618
msci_energy_return,1296,ERNN,0.5,0.0026484131813049316,-0.0032440770883113146,0.0029462450183928013
msci_energy_return,1296,ERNN,0.9,0.014105141162872314,-0.0032440770883113146,0.0017349219415336847
msci_energy_return,1296,ERNN,0.95,0.021470367908477783,-0.0032440770883113146,0.0012357223313301802
msci_energy_return,1297,L-ER,0.05,-0.018425751477479935,5.240741666057147e-05,0.0009239079663529992
msci_energy_return,1297,L-ER,0.1,-0.010542907752096653,5.240741666057147e-05,0.0010595315834507346
msci_energy_return,1297,L-ER,0.5,0.00028970057610422373,5.240741666057147e-05,0.00011864658154081553
msci_energy_return,1297,L-ER,0.9,0.01933186873793602,5.240741666057147e-05,0.0019279461121186614
msci_energy_return,1297,L-ER,0.95,0.02551673911511898,5.240741666057147e-05,0.0012732165632769465
msci_energy_return,1297,ERNN,0.05,-0.018432606011629105,5.240741666057147e-05,0.0009242506930604577
msci_energy_return,1297,ERNN,0.1,-0.004034131765365601,5.240741666057147e-05,0.00040865392656996846
msci_energy_return,1297,ERNN,0.5,0.0009448528289794922,5.240741666057147e-05,0.00044622269342653453
msci_energy_return,1297,ERNN,0.9,0.015365764498710632,5.240741666057147e-05,0.0015313357580453157
msci_energy_return,1297,ERNN,0.95,0.022895649075508118,5.240741666057147e-05,0.0011421621311455965
msci_energy_return,1298,L-ER,0.05,-0.021364271640777588,0.030372975394129753,0.002586862538009882
msci_energy_return,1298,L-ER,0.1,-0.015462737530469894,0.030372975394129753,0.00458357110619545
msci_energy_return,1298,L-ER,0.5,0.0005688261007890105,0.030372975394129753,0.014902074821293354
msci_energy_return,1298,L-ER,0.9,0.015963934361934662,0.030372975394129753,0.012968136928975582
msci_energy_return,1298,L-ER,0.95,0.021918660029768944,0.030372975394129753,0.008031599223613739
msci_energy_return,1298,ERNN,0.05,-0.020847488194704056,0.030372975394129753,0.002561023226007819
msci_energy_return,1298,ERNN,0.1,-0.017233699560165405,0.030372975394129753,0.004760667681694031
msci_energy_return,1298,ERNN,0.5,0.00039218366146087646,0.030372975394129753,0.014990395866334438
msci_energy_return,1298,ERNN,0.9,0.017142757773399353,0.030372975394129753,0.011907195672392845
msci_energy_return,1298,ERNN,0.95,0.01707780361175537,0.030372975394129753,0.01263041328638792
msci_energy_return,1299,L-ER,0.05,-0.01924700103700161,-0.0021414081566035748,0.0008552796207368374
msci_energy_return,1299,L-ER,0.1,-0.012641697190701962,-0.0021414081566035748,0.0010500289499759674
msci_energy_return,1299,L-ER,0.5,-0.0013121614465489984,-0.0021414081566035748,0.0004146233550272882
msci_energy_return,1299,L-ER,0.9,0.014590341597795486,-0.0021414081566035748,0.0016731750220060349
msci_energy_return,1299,L-ER,0.95,0.01905703917145729,-0.0021414081566035748,0.0010599223896861076
msci_energy_return,1299,ERNN,0.05,-0.01674928516149521,-0.0021414081566035748,0.0007303938618861139
msci_energy_return,1299,ERNN,0.1,-0.012957870960235596,-0.0021414081566035748,0.0010816463036462665
msci_energy_return,1299,ERNN,0.5,0.00032660365104675293,-0.0021414081566035748,0.0012340059038251638
msci_energy_return,1299,ERNN,0.9,0.013154059648513794,-0.0021414081566035748,0.0015295468037948012
msci_energy_return,1299,ERNN,0.95,0.017733901739120483,-0.0021414081566035748,0.0009937655413523316
msci_energy_return,1300,L-ER,0.05,-0.025745803490281105,0.0007834964781068265,0.0013264649314805865
msci_energy_return,1300,L-ER,0.1,-0.016047019511461258,0.0007834964781068265,0.0016830515814945102
msci_energy_return,1300,L-ER,0.5,0.002797137014567852,0.0007834964781068265,0.0010068202391266823
msci_energy_return,1300,L-ER,0.9,0.018862305209040642,0.0007834964781068265,0.0018078809371218085
msci_energy_return,1300,L-ER,0.95,0.026546161621809006,0.0007834964781068265,0.001288133324123919
